# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = logistic_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = /Users/dveen5/Library/R/4.0/library/cmdstanr/logistic.data.json
# init = 2 (Default)
# random
#   seed = 1572087374
# output
#   file = /var/folders/l_/g3sbvqqs3fjbln3tv95bwtbc0000gp/T/RtmpjnRyRe/logistic-202012301656-2-33579a.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1,beta.2,beta.3,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100
-66.1038,0.788439,0.851642,2,3,0,67.4166,0.564885,-0.582165,-0.570598,1.0804,-0.503249,-0.337325,-0.599035,-0.291579,-1.51366,-0.318843,-0.716018,-0.105327,-0.470147,-0.935179,-0.100918,-0.243666,-0.955405,-0.455069,-0.173556,-0.141904,-1.94678,-0.335903,-0.1434,-0.0732129,-0.086483,-0.345791,-0.161354,-0.0729841,-0.412595,-1.60977,-0.122134,-0.342427,-0.683567,-0.502708,-0.236324,-0.280143,-0.405634,-0.0188425,-0.674411,-0.197767,-0.762398,-0.179698,-0.148907,-0.555075,-1.66779,-0.840485,-0.492498,-1.29813,-0.381555,-0.589987,-0.182726,-0.247553,-0.208407,-1.1781,-0.234787,-0.797493,-0.193562,-0.442029,-0.335569,-0.171939,-0.633392,-0.921818,-1.37487,-0.9823,-0.516918,-0.544818,-0.0303355,-1.1599,-3.25058,-0.38529,-0.178989,-1.45095,-0.333063,-0.486979,-0.828901,-0.618674,-1.69349,-0.970379,-0.778731,-0.410838,-1.05913,-0.599384,-0.858086,-0.454005,-0.0951931,-0.143699,-0.270829,-0.193584,-0.0825622,-1.1712,-0.892332,-1.18231,-1.40958,-0.174427,-0.398546,-1.96872,-0.541949,-0.264523,-0.207401,-1.8661,-0.347647,-1.00437,-0.823168,-0.370827
-66.1105,0.862465,0.851642,2,3,0,68.4116,0.27562,-0.208707,-0.48483,0.749247,-0.648778,-0.441408,-0.854687,-0.332582,-1.14043,-0.367218,-0.707294,-0.187201,-0.490029,-1.04578,-0.185188,-0.272697,-0.975404,-0.777833,-0.33466,-0.258853,-1.32619,-0.43533,-0.293987,-0.266985,-0.187589,-0.401869,-0.258723,-0.213455,-0.483339,-1.06299,-0.209294,-0.470921,-0.604169,-0.518144,-0.301345,-0.403341,-0.518217,-0.0893053,-0.695589,-0.324468,-0.874768,-0.255976,-0.405362,-0.592695,-1.36538,-0.759908,-0.759831,-0.945676,-0.625476,-0.614868,-0.272339,-0.413691,-0.352083,-0.796047,-0.424662,-0.666359,-0.278868,-0.716701,-0.447571,-0.289598,-0.713153,-0.897201,-1.04682,-0.76248,-0.644167,-0.420006,-0.094967,-1.03152,-2.37355,-0.507547,-0.327114,-1.2044,-0.467874,-0.53027,-0.863068,-0.760753,-1.30476,-0.757994,-0.516703,-0.67209,-0.903229,-0.812053,-0.920541,-0.503009,-0.213739,-0.284702,-0.443181,-0.371392,-0.263237,-0.974912,-0.773566,-1.12458,-1.13013,-0.283298,-0.524825,-1.38171,-0.457541,-0.459353,-0.304045,-1.24725,-0.485367,-0.916395,-0.797395,-0.561712
-66.1021,0.914717,0.851642,2,3,0,67.5092,0.538116,-0.974604,-0.304641,0.347156,-0.397491,-0.554305,-0.405515,-0.553296,-0.929738,-0.812116,-0.631742,-0.217196,-0.76826,-0.603742,-0.39285,-1.02109,-0.438267,-0.202411,-0.317535,-0.26171,-1.84954,-0.401088,-0.172007,-0.0662806,-0.232916,-0.608845,-0.225947,-0.0865459,-0.47472,-2.13262,-0.391376,-0.379025,-0.589461,-0.57503,-0.611021,-0.485557,-0.422724,-0.0310214,-0.400529,-0.177912,-0.710851,-0.282541,-0.117725,-0.623071,-1.00909,-0.847542,-0.0789172,-1.3182,-0.221964,-0.695192,-0.415021,-0.224867,-0.291371,-1.98724,-0.158061,-1.04134,-0.478272,-0.191325,-0.481705,-0.119446,-0.593727,-1.25907,-1.22913,-1.19072,-0.409195,-1.55401,-0.108896,-1.11146,-1.4388,-0.597965,-0.198406,-1.15381,-0.403035,-0.374262,-0.369478,-0.336431,-1.4001,-0.949333,-1.94924,-0.253389,-0.868189,-0.214351,-0.693988,-0.874413,-0.132603,-0.311929,-0.282138,-0.260087,-0.0834255,-0.779183,-0.969339,-0.506289,-1.00667,-0.182668,-0.329418,-1.24519,-0.888616,-0.248939,-0.399115,-1.72317,-0.293156,-1.41251,-0.748946,-0.250043
-65.2625,0.826788,0.851642,2,7,0,68.2122,0.341025,-0.780363,0.0726806,0.688169,-0.473302,-0.291086,-0.237977,-0.560763,-1.30262,-0.681353,-0.595838,-0.483684,-0.838782,-0.462948,-0.327976,-0.461439,-0.524053,-0.17863,-0.206433,-0.334881,-1.46028,-0.607159,-0.252124,-0.0540556,-0.24291,-0.735366,-0.545688,-0.127895,-0.451102,-1.39168,-0.383317,-0.485514,-0.976132,-0.970478,-0.637181,-0.405558,-0.331024,-0.0681058,-0.637219,-0.492167,-0.435731,-0.434692,-0.080344,-0.786338,-0.863673,-1.07163,-0.43636,-1.23265,-0.25994,-0.493899,-0.294729,-0.348683,-0.333406,-1.24814,-0.305498,-0.872043,-0.513288,-0.252659,-0.290649,-0.577503,-0.60087,-0.605106,-1.5469,-1.03214,-0.532206,-0.990067,-0.152316,-0.572563,-1.66,-0.422746,-0.324063,-0.753212,-0.439093,-0.973123,-0.563926,-0.321491,-1.40924,-1.13461,-1.31127,-0.226702,-0.827772,-0.432704,-0.566467,-0.381226,-0.14664,-0.118484,-0.317756,-0.21486,-0.0801561,-1.38907,-0.760334,-0.623651,-1.40523,-0.324026,-0.333045,-1.60203,-1.0072,-0.264257,-0.505616,-1.60456,-0.510403,-0.727786,-0.554202,-0.366954
-65.1766,0.996531,0.851642,3,7,0,66.038,0.564867,-0.696451,0.0232655,0.647415,-0.405856,-0.393583,-0.228712,-0.659284,-1.42442,-0.545465,-0.728985,-0.375795,-0.67184,-0.417336,-0.267993,-0.560324,-0.670557,-0.175413,-0.186265,-0.277777,-1.59301,-0.492041,-0.217462,-0.0566779,-0.204648,-0.585736,-0.428178,-0.11696,-0.564522,-1.51436,-0.310128,-0.404781,-1.07669,-0.768806,-0.504431,-0.342499,-0.440484,-0.0629472,-0.764321,-0.395038,-0.390398,-0.521777,-0.0829429,-0.639542,-1.03793,-0.869305,-0.374911,-1.35179,-0.237872,-0.621157,-0.382721,-0.297207,-0.283349,-1.36061,-0.264019,-0.994931,-0.411389,-0.2344,-0.392682,-0.450539,-0.508278,-0.527589,-1.26227,-1.1528,-0.45022,-1.08159,-0.128666,-0.732595,-1.83835,-0.362579,-0.273434,-0.923313,-0.370437,-0.76786,-0.702884,-0.441873,-1.17587,-1.24132,-1.38469,-0.213099,-0.970641,-0.378978,-0.493708,-0.49833,-0.208134,-0.180229,-0.27632,-0.193809,-0.0795572,-1.12727,-0.898186,-0.781132,-1.15508,-0.410313,-0.44159,-1.71378,-1.0931,-0.235611,-0.407205,-1.71234,-0.42267,-0.6244,-0.695358,-0.318738
-64.467,0.93368,0.851642,2,3,0,66.2602,0.217599,-0.636518,-0.338532,0.483015,-0.573689,-0.436881,-0.630481,-0.403958,-0.884203,-0.702971,-0.573812,-0.269802,-0.751157,-0.846833,-0.365876,-0.551102,-0.5338,-0.427075,-0.392176,-0.328903,-1.41666,-0.5039,-0.273198,-0.151991,-0.273463,-0.617194,-0.309711,-0.16561,-0.419473,-1.44796,-0.382185,-0.498989,-0.530009,-0.657867,-0.56088,-0.535703,-0.399283,-0.0682234,-0.445004,-0.29517,-0.858313,-0.248544,-0.243734,-0.712613,-0.981284,-0.922194,-0.273273,-1.01031,-0.413987,-0.571538,-0.311487,-0.359585,-0.387547,-1.25748,-0.30167,-0.763515,-0.473823,-0.405821,-0.405097,-0.231699,-0.734295,-1.18728,-1.26855,-0.874453,-0.582924,-0.865268,-0.140986,-0.916326,-1.55595,-0.648081,-0.30858,-1.00233,-0.512265,-0.530883,-0.464121,-0.410677,-1.45916,-0.762911,-1.09725,-0.453125,-0.763358,-0.460178,-0.87041,-0.605499,-0.147649,-0.261052,-0.413175,-0.366876,-0.172844,-0.97214,-0.766608,-0.616615,-1.1679,-0.200737,-0.349995,-1.13558,-0.612873,-0.39017,-0.441704,-1.33001,-0.442722,-1.28268,-0.659824,-0.426366
-65.4595,0.907619,0.851642,3,7,0,65.8362,0.678447,-0.701383,-0.0776312,0.790519,-0.384745,-0.384767,-0.236546,-0.603631,-1.58764,-0.444594,-0.775062,-0.272226,-0.585874,-0.444601,-0.189351,-0.483965,-0.777594,-0.181074,-0.151773,-0.21411,-1.78105,-0.423933,-0.174491,-0.0463062,-0.146779,-0.491571,-0.333195,-0.0889125,-0.561288,-1.62533,-0.225697,-0.355401,-1.09511,-0.684866,-0.396652,-0.28793,-0.448885,-0.0404069,-0.816504,-0.324553,-0.394301,-0.460572,-0.0737145,-0.584513,-1.23442,-0.831777,-0.38536,-1.44957,-0.228808,-0.642811,-0.338874,-0.256659,-0.233903,-1.39823,-0.231684,-1.01961,-0.318814,-0.234991,-0.386624,-0.365064,-0.486606,-0.522939,-1.27173,-1.20091,-0.425152,-1.00657,-0.0806506,-0.836245,-2.28992,-0.320109,-0.224086,-1.07389,-0.324252,-0.694279,-0.79238,-0.496547,-1.24143,-1.29469,-1.32503,-0.208777,-1.06309,-0.387378,-0.502868,-0.492815,-0.180636,-0.16372,-0.24132,-0.162852,-0.0640061,-1.13481,-0.953883,-0.92409,-1.19198,-0.373908,-0.454128,-1.9352,-1.0486,-0.208594,-0.323178,-1.885,-0.376201,-0.617552,-0.757663,-0.295806
-64.1502,0.998916,0.851642,2,3,0,65.6076,0.496804,-0.617008,-0.207674,0.620314,-0.458961,-0.444927,-0.392392,-0.525425,-1.24151,-0.523038,-0.710293,-0.262317,-0.620825,-0.60399,-0.253474,-0.534334,-0.703043,-0.288375,-0.243908,-0.259951,-1.59358,-0.443331,-0.219195,-0.0911097,-0.197824,-0.518223,-0.311502,-0.12643,-0.524486,-1.52139,-0.281935,-0.408349,-0.814119,-0.631707,-0.442984,-0.380121,-0.463803,-0.0567475,-0.65801,-0.304778,-0.570721,-0.372783,-0.142798,-0.611164,-1.14675,-0.820765,-0.335866,-1.23457,-0.311763,-0.643797,-0.354435,-0.301408,-0.2961,-1.31584,-0.266362,-0.909772,-0.369523,-0.315299,-0.432015,-0.289361,-0.575048,-0.759862,-1.18068,-1.04908,-0.483743,-0.933239,-0.107951,-0.913211,-1.94048,-0.441172,-0.261216,-1.07451,-0.396078,-0.580644,-0.666635,-0.50248,-1.25803,-1.03317,-1.18977,-0.31308,-0.94234,-0.422641,-0.641288,-0.577747,-0.190002,-0.235359,-0.31299,-0.245564,-0.11194,-0.98961,-0.888216,-0.817146,-1.10671,-0.310028,-0.441737,-1.53131,-0.831359,-0.285925,-0.361799,-1.59576,-0.398128,-0.8498,-0.748702,-0.35305
-67.056,0.624101,0.851642,2,3,0,69.002,0.313877,-0.930661,0.14293,0.278206,-0.433961,-0.413323,-0.227483,-0.72467,-0.954278,-1.01361,-0.563942,-0.602955,-1.00636,-0.396936,-0.611644,-0.939509,-0.349675,-0.136808,-0.312108,-0.444614,-1.39537,-0.635621,-0.283143,-0.0639626,-0.395417,-0.90169,-0.579784,-0.149987,-0.489441,-1.62293,-0.639296,-0.510842,-0.843474,-0.956444,-0.923149,-0.549187,-0.35931,-0.0918783,-0.476165,-0.438154,-0.466659,-0.504385,-0.0888023,-0.806542,-0.646189,-1.03269,-0.169906,-1.20054,-0.215888,-0.560424,-0.454192,-0.338155,-0.402495,-1.62513,-0.256547,-0.978585,-0.746296,-0.180152,-0.38054,-0.436863,-0.595781,-0.799362,-1.39134,-1.10764,-0.480602,-1.54207,-0.280085,-0.608307,-0.910976,-0.56043,-0.341514,-0.68638,-0.492452,-0.79246,-0.366833,-0.249326,-1.24744,-1.06003,-1.90297,-0.200352,-0.739348,-0.261923,-0.536698,-0.59297,-0.182969,-0.210221,-0.340898,-0.274875,-0.0951841,-1.0756,-0.800391,-0.391435,-1.13478,-0.32083,-0.315486,-1.17939,-1.16177,-0.276579,-0.657663,-1.47764,-0.462194,-0.954053,-0.549119,-0.312487
-65.999,0.962225,0.851642,2,3,0,68.9052,0.419256,-0.919401,-0.520228,1.07995,-0.512048,-0.246534,-0.518143,-0.253804,-1.35132,-0.502718,-0.552396,-0.129354,-0.677292,-0.926303,-0.14068,-0.27111,-0.613833,-0.31844,-0.178017,-0.158573,-2.04095,-0.399499,-0.130588,-0.0410564,-0.0973886,-0.489192,-0.186347,-0.0534781,-0.300977,-1.84926,-0.167896,-0.378888,-0.580813,-0.668547,-0.360429,-0.340772,-0.266752,-0.0117953,-0.460249,-0.196472,-0.824043,-0.128608,-0.0935818,-0.702005,-1.39057,-1.09907,-0.308376,-1.31284,-0.305916,-0.468846,-0.136779,-0.232866,-0.219992,-1.41958,-0.194128,-0.775619,-0.271498,-0.32703,-0.233106,-0.161629,-0.720892,-1.19485,-1.81558,-0.98935,-0.539888,-0.707335,-0.0305092,-0.986885,-2.9301,-0.467471,-0.171451,-1.25805,-0.370518,-0.574605,-0.522244,-0.35031,-2.11678,-0.926731,-1.07133,-0.32902,-0.903896,-0.481246,-0.934777,-0.393348,-0.047301,-0.0840353,-0.263255,-0.182406,-0.0527162,-1.42347,-0.802809,-0.800795,-1.72524,-0.101144,-0.241794,-1.87577,-0.56291,-0.238866,-0.267356,-1.96841,-0.357131,-1.35401,-0.646678,-0.332948
-66.7051,0.966629,0.851642,2,3,0,66.895,0.475173,-1.06408,-0.538179,1.05288,-0.472144,-0.251841,-0.477455,-0.259519,-1.32535,-0.557833,-0.538753,-0.117365,-0.714245,-0.889198,-0.147612,-0.330829,-0.541908,-0.258896,-0.171396,-0.147424,-2.20005,-0.378704,-0.110999,-0.0305642,-0.0922122,-0.504864,-0.164767,-0.0416567,-0.289305,-2.0943,-0.172773,-0.355451,-0.555878,-0.658756,-0.385428,-0.343838,-0.25114,-0.00830292,-0.407778,-0.162699,-0.830145,-0.117429,-0.0741639,-0.70027,-1.38008,-1.12112,-0.202886,-1.39569,-0.255764,-0.476624,-0.137367,-0.200599,-0.203337,-1.65528,-0.155765,-0.83118,-0.280263,-0.262368,-0.230374,-0.123731,-0.707767,-1.31509,-1.88384,-1.06465,-0.499205,-0.864951,-0.0267464,-1.0402,-2.88492,-0.48087,-0.147336,-1.29985,-0.3535,-0.519854,-0.448755,-0.302984,-2.20459,-0.950518,-1.30981,-0.281966,-0.907815,-0.386545,-0.925326,-0.434994,-0.0390168,-0.0816577,-0.23702,-0.166384,-0.040617,-1.39076,-0.839823,-0.716738,-1.73377,-0.0842671,-0.215328,-1.88716,-0.602188,-0.210126,-0.26348,-2.10219,-0.316482,-1.50381,-0.647631,-0.285037
-66.0905,0.976563,0.851642,3,7,0,68.8665,0.387342,-0.487388,-0.0684004,0.163451,-0.473661,-0.659962,-0.423637,-0.730543,-0.902612,-0.704642,-0.72525,-0.42342,-0.69087,-0.531245,-0.504737,-0.927229,-0.598151,-0.313341,-0.416025,-0.420125,-1.24195,-0.511981,-0.34097,-0.196339,-0.396873,-0.626125,-0.424771,-0.248097,-0.649522,-1.35825,-0.508762,-0.481806,-0.766783,-0.623228,-0.630026,-0.526953,-0.594573,-0.16774,-0.615466,-0.374677,-0.577473,-0.563915,-0.246894,-0.615833,-0.8622,-0.717772,-0.247272,-1.0618,-0.349542,-0.745876,-0.616339,-0.381287,-0.425347,-1.31982,-0.326616,-0.940867,-0.55812,-0.323721,-0.623948,-0.334218,-0.570357,-0.783801,-0.874929,-1.00856,-0.487298,-1.18748,-0.298109,-0.881682,-1.03898,-0.564838,-0.368296,-0.912189,-0.487314,-0.525526,-0.574046,-0.522642,-0.89591,-0.927957,-1.35742,-0.358743,-0.84098,-0.358467,-0.588043,-0.809897,-0.380547,-0.49662,-0.408267,-0.382873,-0.225847,-0.704616,-0.884341,-0.636471,-0.777317,-0.459882,-0.540945,-1.03739,-0.926388,-0.378379,-0.514783,-1.22286,-0.437722,-0.849092,-0.760633,-0.387585
-65.4714,0.965896,0.851642,3,7,0,66.9072,0.434408,-0.521988,-0.352668,1.08694,-0.540961,-0.275405,-0.476105,-0.326876,-1.55987,-0.348389,-0.678485,-0.186208,-0.539716,-0.80601,-0.123393,-0.203184,-0.91001,-0.409238,-0.168639,-0.188116,-1.68182,-0.434005,-0.190033,-0.0754842,-0.112501,-0.427086,-0.273852,-0.100097,-0.414525,-1.31373,-0.155514,-0.405429,-0.823061,-0.66806,-0.292417,-0.293882,-0.371602,-0.0340079,-0.752037,-0.327909,-0.627059,-0.242595,-0.135563,-0.63941,-1.43502,-0.935845,-0.765353,-1.22003,-0.398119,-0.516443,-0.182144,-0.314731,-0.248442,-0.966349,-0.315077,-0.74684,-0.243311,-0.462847,-0.287252,-0.353561,-0.642884,-0.69661,-1.47014,-0.919105,-0.575652,-0.488956,-0.0488933,-0.860356,-2.97089,-0.364304,-0.243391,-1.15983,-0.372339,-0.733655,-0.865343,-0.561868,-1.62185,-1.01879,-0.693203,-0.386585,-0.98578,-0.705895,-0.775309,-0.33937,-0.112176,-0.110219,-0.304435,-0.200154,-0.0918629,-1.38909,-0.794022,-1.12051,-1.51698,-0.236319,-0.395577,-1.95877,-0.613243,-0.28667,-0.271099,-1.71846,-0.451701,-0.7777,-0.706024,-0.432498
-66.4507,0.90327,0.851642,3,7,0,67.6179,0.60892,-0.367665,-0.589867,0.541091,-0.480944,-0.696476,-0.782973,-0.441262,-1.10911,-0.371946,-0.840003,-0.115601,-0.418765,-0.906105,-0.186984,-0.578493,-0.974324,-0.586325,-0.32884,-0.198273,-1.68536,-0.304244,-0.200627,-0.206094,-0.161148,-0.32703,-0.148383,-0.140404,-0.598431,-1.59033,-0.1939,-0.348543,-0.586875,-0.347037,-0.27312,-0.372403,-0.666595,-0.0506525,-0.657381,-0.168457,-0.852232,-0.279466,-0.336573,-0.452929,-1.53818,-0.583405,-0.273114,-1.16095,-0.440931,-0.839277,-0.414992,-0.273009,-0.274317,-1.29922,-0.248053,-0.894896,-0.244389,-0.472667,-0.659214,-0.11524,-0.582803,-1.04801,-0.811199,-0.999168,-0.462981,-0.772044,-0.0733794,-1.45755,-2.29066,-0.497694,-0.214187,-1.5382,-0.372424,-0.280402,-0.799044,-0.829761,-1.12005,-0.847026,-0.931541,-0.523667,-1.05395,-0.4615,-0.807095,-0.879323,-0.252562,-0.509753,-0.336643,-0.320773,-0.197037,-0.618574,-1.01524,-1.10131,-0.816285,-0.2762,-0.600883,-1.3749,-0.574557,-0.350368,-0.239746,-1.49495,-0.307984,-1.07092,-1.02078,-0.372011
-64.9936,1,0.851642,2,3,0,66.6926,0.11227,-0.75564,-0.232967,0.82325,-0.615817,-0.239725,-0.484008,-0.320406,-1.10288,-0.685534,-0.489726,-0.326733,-0.859846,-0.82091,-0.284413,-0.297281,-0.498191,-0.346132,-0.268376,-0.30803,-1.45237,-0.600057,-0.253657,-0.0801372,-0.21428,-0.703959,-0.407932,-0.127228,-0.320127,-1.33009,-0.330005,-0.537076,-0.624291,-0.913147,-0.575098,-0.472375,-0.265727,-0.0474984,-0.464258,-0.403497,-0.751092,-0.20828,-0.139645,-0.858734,-0.948927,-1.19405,-0.487449,-1.04739,-0.388094,-0.41383,-0.179661,-0.378962,-0.359389,-1.08447,-0.332903,-0.678277,-0.464404,-0.398898,-0.233872,-0.398162,-0.788486,-1.00944,-1.75445,-0.829619,-0.659725,-0.671349,-0.102102,-0.655706,-1.96126,-0.557326,-0.318508,-0.84261,-0.510264,-0.861938,-0.472689,-0.305521,-1.84211,-0.840867,-0.944284,-0.38134,-0.726986,-0.587771,-0.879784,-0.336165,-0.081441,-0.0976155,-0.385627,-0.277632,-0.105331,-1.50279,-0.654296,-0.616345,-1.65747,-0.164913,-0.25527,-1.44912,-0.614785,-0.343968,-0.46087,-1.47825,-0.536178,-1.14666,-0.51506,-0.458822
-65.5946,0.909608,0.851642,3,7,0,66.4332,0.629492,-0.773421,-0.385865,0.420743,-0.400142,-0.620363,-0.471643,-0.545299,-1.04399,-0.60409,-0.73107,-0.170224,-0.605686,-0.651281,-0.290354,-0.883526,-0.615241,-0.271767,-0.297264,-0.225627,-1.84707,-0.349613,-0.170691,-0.0890545,-0.193599,-0.476786,-0.189885,-0.0953438,-0.541577,-1.99328,-0.29431,-0.349178,-0.632248,-0.471566,-0.450662,-0.417817,-0.517974,-0.0345113,-0.508433,-0.168524,-0.706448,-0.303857,-0.154157,-0.536371,-1.21474,-0.722085,-0.117216,-1.31799,-0.262653,-0.771687,-0.436015,-0.227041,-0.268723,-1.79179,-0.174496,-1.03464,-0.365533,-0.24488,-0.557686,-0.115751,-0.558048,-1.11572,-1.04383,-1.17289,-0.404083,-1.30661,-0.0900859,-1.25037,-1.76786,-0.527212,-0.192842,-1.3121,-0.370246,-0.331196,-0.51686,-0.4872,-1.25405,-0.966074,-1.62485,-0.302391,-0.970082,-0.265319,-0.687674,-0.899924,-0.175659,-0.379952,-0.281025,-0.259256,-0.102828,-0.701413,-1.02421,-0.705906,-0.908745,-0.227172,-0.428256,-1.35188,-0.820835,-0.261226,-0.321364,-1.70578,-0.284076,-1.22171,-0.866337,-0.270088
-65.9247,0.886035,0.851642,2,3,0,67.7328,0.680548,-0.349683,-0.266478,0.526474,-0.424614,-0.652466,-0.447858,-0.633493,-1.32049,-0.370358,-0.905551,-0.209148,-0.441722,-0.586208,-0.209442,-0.61163,-0.998017,-0.374459,-0.254101,-0.235575,-1.56282,-0.359084,-0.227757,-0.151849,-0.187285,-0.377226,-0.252225,-0.159731,-0.710172,-1.43663,-0.2284,-0.357029,-0.903658,-0.449836,-0.3183,-0.329781,-0.692936,-0.0824343,-0.865507,-0.269645,-0.533575,-0.502815,-0.215687,-0.467825,-1.3677,-0.590537,-0.382964,-1.25206,-0.353006,-0.836682,-0.509042,-0.296138,-0.278902,-1.23605,-0.281926,-0.988587,-0.284669,-0.373555,-0.645888,-0.250279,-0.48944,-0.619414,-0.799913,-1.09416,-0.432879,-0.880915,-0.112704,-1.14463,-2.06676,-0.384754,-0.255123,-1.28243,-0.35246,-0.43186,-0.934267,-0.807997,-0.906315,-1.07813,-1.04386,-0.365616,-1.099,-0.442725,-0.571053,-0.758973,-0.36219,-0.441435,-0.310744,-0.263326,-0.164616,-0.706134,-1.02509,-1.11094,-0.795553,-0.479726,-0.679338,-1.54065,-0.845994,-0.302877,-0.289416,-1.52902,-0.354679,-0.658356,-0.965177,-0.356167
-66.1815,0.928223,0.851642,2,3,0,67.3625,0.268741,-1.01925,0.0320595,0.807033,-0.48272,-0.214613,-0.22706,-0.455456,-1.27867,-0.805481,-0.496833,-0.454241,-0.987626,-0.503588,-0.325839,-0.412567,-0.400351,-0.146041,-0.187331,-0.310296,-1.61521,-0.635862,-0.210676,-0.0321902,-0.213551,-0.832076,-0.521136,-0.0880458,-0.343784,-1.58323,-0.385953,-0.493904,-0.867007,-1.10082,-0.717206,-0.423745,-0.235595,-0.0369102,-0.496873,-0.44752,-0.487073,-0.302593,-0.0549844,-0.893324,-0.819053,-1.28217,-0.343267,-1.27442,-0.225908,-0.408659,-0.206761,-0.315285,-0.313551,-1.39788,-0.256779,-0.838155,-0.547154,-0.213136,-0.208403,-0.506088,-0.666308,-0.768673,-1.92928,-1.03365,-0.551118,-1.04467,-0.112083,-0.528949,-1.76193,-0.45903,-0.285287,-0.722663,-0.447059,-1.04366,-0.424191,-0.217655,-1.79498,-1.10416,-1.46899,-0.198321,-0.763049,-0.395476,-0.641085,-0.319949,-0.0761296,-0.0697199,-0.295083,-0.188803,-0.051873,-1.64168,-0.70867,-0.50138,-1.71256,-0.199467,-0.226708,-1.66883,-0.960015,-0.235335,-0.522366,-1.75939,-0.50093,-0.948075,-0.471557,-0.338582
-65.1611,0.991875,0.851642,2,3,0,66.9235,0.366012,-0.634015,0.0478038,0.760889,-0.489086,-0.29617,-0.259106,-0.547869,-1.40637,-0.558063,-0.644817,-0.452146,-0.737897,-0.486006,-0.269303,-0.37683,-0.648511,-0.219353,-0.194554,-0.316199,-1.41563,-0.585427,-0.262767,-0.0660636,-0.220297,-0.651672,-0.534332,-0.142839,-0.483088,-1.25111,-0.323648,-0.477467,-1.03631,-0.91481,-0.534769,-0.367722,-0.36798,-0.0789118,-0.745909,-0.519848,-0.424115,-0.461355,-0.095445,-0.740902,-0.960763,-1.00415,-0.611226,-1.21189,-0.298231,-0.510935,-0.292364,-0.368238,-0.325455,-1.0832,-0.345852,-0.844875,-0.442034,-0.306876,-0.305758,-0.638333,-0.586449,-0.52023,-1.44745,-0.997391,-0.546568,-0.817161,-0.141147,-0.589801,-1.88309,-0.382965,-0.33573,-0.794684,-0.4255,-0.985977,-0.699537,-0.403681,-1.32707,-1.14742,-1.07862,-0.257512,-0.876793,-0.522641,-0.562658,-0.358742,-0.174447,-0.12476,-0.325398,-0.215355,-0.0935693,-1.3826,-0.765681,-0.768237,-1.37331,-0.379282,-0.389838,-1.69077,-0.955601,-0.278835,-0.457412,-1.56828,-0.529171,-0.615497,-0.592816,-0.402239
